yyyymmdd,yyyy-mm-dd,year,month,day,hour,minute,second,julfrac,Latitude,Longitude,Static_Pressure,MSL_GPS_Altitude,NO2_CL
20190808,2019-08-07,2019.0,8.0,8.0,0.0,33.0,39.0,42223.023368055554,48.180876,-117.172041,593.74,4490.0,0.07544
20190808,2019-08-07,2019.0,8.0,8.0,0.0,33.0,40.0,42223.02337962963,48.179393,-117.172207,593.76,4490.0,0.06831
20190808,2019-08-07,2019.0,8.0,8.0,0.0,33.0,41.0,42223.0233912037,48.17791,-117.172366,593.79,4490.0,0.04965
20190808,2019-08-07,2019.0,8.0,8.0,0.0,33.0,42.0,42223.02340277778,48.176427,-117.172518,593.76,4490.0,0.0707
20190808,2019-08-07,2019.0,8.0,8.0,0.0,33.0,43.0,42223.023414351854,48.174945,-117.172663,593.76,4490.0,0.07449
20190808,2019-08-07,2019.0,8.0,8.0,0.0,33.0,44.0,42223.02342592592,48.173462,-117.1728,593.74,4491.0,0.06326
20190808,2019-08-07,2019.0,8.0,8.0,0.0,33.0,45.0,42223.0234375,48.17198,-117.172927,593.71,4491.0,0.0861
20190808,2019-08-07,2019.0,8.0,8.0,0.0,33.0,46.0,42223.02344907408,48.170499,-117.173045,593.69,4492.0,0.06017
20190808,2019-08-07,2019.0,8.0,8.0,0.0,33.0,47.0,42223.02346064815,48.169017,-117.173155,593.69,4492.0,0.02608
20190808,2019-08-07,2019.0,8.0,8.0,0.0,33.0,48.0,42223.02347222222,48.167535,-117.173258,593.69,4492.0,0.07447
20190808,2019-08-07,2019.0,8.0,8.0,0.0,33.0,49.0,42223.0234837963,48.166053,-117.173355,593.71,4491.0,0.09348
20190808,2019-08-07,2019.0,8.0,8.0,0.0,33.0,50.0,42223.02349537037,48.164572,-117.173447,593.76,4491.0,0.07722
20190808,2019-08-07,2019.0,8.0,8.0,0.0,33.0,51.0,42223.023506944446,48.163092,-117.173534,593.81,4490.0,0.07174
20190808,2019-08-07,2019.0,8.0,8.0,0.0,33.0,52.0,42223.02351851852,48.161611,-117.173617,593.86,4489.0,0.09965
20190808,2019-08-07,2019.0,8.0,8.0,0.0,33.0,53.0,42223.02353009259,48.160132,-117.173698,593.93,4488.0,0.04603
20190808,2019-08-07,2019.0,8.0,8.0,0.0,33.0,54.0,42223.02354166667,48.158653,-117.173779,593.98,4487.0,0.06564
20190808,2019-08-07,2019.0,8.0,8.0,0.0,33.0,55.0,42223.02355324074,48.157174,-117.173857,593.98,4487.0,0.05602
20190808,2019-08-07,2019.0,8.0,8.0,0.0,33.0,56.0,42223.023564814815,48.155697,-117.173933,594.0,4488.0,0.06492
20190808,2019-08-07,2019.0,8.0,8.0,0.0,33.0,57.0,42223.02357638889,48.154221,-117.174009,593.93,4488.0,0.05665
20190808,2019-08-07,2019.0,8.0,8.0,0.0,33.0,58.0,42223.02358796296,48.152746,-117.174087,593.88,4489.0,0.05292
20190808,2019-08-07,2019.0,8.0,8.0,0.0,33.0,59.0,42223.02359953704,48.151273,-117.174166,593.81,4490.0,0.03505
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,0.0,42223.02361111111,48.1498,-117.174244,593.79,4490.0,0.05956
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,1.0,42223.02362268519,48.148329,-117.17432,593.74,4491.0,0.06325
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,2.0,42223.02363425926,48.146858,-117.174393,593.69,4492.0,0.04321
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,3.0,42223.02364583333,48.145388,-117.174465,593.64,4492.0,0.06833
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,4.0,42223.02365740741,48.143918,-117.174536,593.67,4492.0,0.04288
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,5.0,42223.023668981485,48.142449,-117.174605,593.64,4492.0,0.05986
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,6.0,42223.023680555554,48.14098,-117.174671,593.64,4492.0,0.06299
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,7.0,42223.02369212963,48.139511,-117.174736,593.67,4491.0,0.15601
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,8.0,42223.0237037037,48.138043,-117.174799,593.67,4492.0,0.06517
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,9.0,42223.02371527778,48.136574,-117.174862,593.67,4492.0,0.06893
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,10.0,42223.023726851854,48.135106,-117.174923,593.69,4492.0,0.05692
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,11.0,42223.02373842592,48.133638,-117.174985,593.69,4492.0,0.09047
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,12.0,42223.02375,48.132171,-117.175047,593.69,4491.0,0.03958
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,13.0,42223.02376157408,48.130704,-117.175109,593.71,4491.0,0.07415
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,14.0,42223.02377314815,48.129237,-117.175173,593.71,4491.0,0.05678
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,15.0,42223.02378472222,48.12777,-117.175241,593.71,4491.0,0.07609
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,16.0,42223.02379629629,48.126304,-117.17531,593.69,4491.0,0.06027
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,17.0,42223.02380787037,48.124838,-117.17538,593.71,4491.0,0.06464
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,18.0,42223.02381944445,48.123373,-117.175452,593.76,4491.0,0.06026
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,19.0,42223.02383101852,48.121909,-117.175526,593.79,4491.0,0.08632
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,20.0,42223.02384259259,48.120445,-117.175602,593.79,4491.0,0.04231
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,21.0,42223.02385416667,48.118981,-117.17568,593.79,4490.0,0.0909
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,22.0,42223.02386574074,48.117518,-117.175756,593.76,4490.0,0.04553
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,23.0,42223.023877314816,48.116055,-117.175832,593.81,4490.0,0.05586
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,24.0,42223.023888888885,48.114593,-117.175906,593.83,4490.0,0.10596
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,25.0,42223.02390046296,48.11313,-117.175981,593.83,4490.0,0.06344
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,26.0,42223.02391203704,48.111668,-117.176055,593.83,4489.0,0.06532
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,27.0,42223.02392361111,48.110206,-117.176129,593.86,4489.0,0.04441
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,28.0,42223.02393518519,48.108745,-117.176202,593.86,4489.0,0.09005
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,29.0,42223.02394675926,48.107284,-117.176275,593.86,4489.0,0.0684
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,30.0,42223.02395833333,48.105823,-117.176349,593.86,4489.0,0.05757
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,31.0,42223.02396990741,48.104362,-117.176425,593.86,4489.0,0.08536
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,32.0,42223.023981481485,48.102902,-117.176502,593.83,4489.0,0.03911
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,33.0,42223.023993055554,48.101442,-117.176579,593.83,4489.0,0.05376
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,34.0,42223.02400462963,48.099983,-117.176654,593.81,4490.0,0.06653
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,35.0,42223.0240162037,48.098523,-117.176729,593.81,4490.0,0.07494
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,36.0,42223.02402777778,48.097065,-117.176804,593.86,4490.0,0.04835
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,37.0,42223.024039351854,48.095606,-117.176879,593.88,4490.0,0.07415
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,38.0,42223.02405092592,48.094148,-117.176954,593.86,4490.0,0.06997
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,39.0,42223.0240625,48.09269,-117.177028,593.86,4490.0,0.09907
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,40.0,42223.02407407408,48.091232,-117.177098,593.88,4490.0,0.08652
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,41.0,42223.02408564815,48.089774,-117.177165,593.88,4489.0,0.07211
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,42.0,42223.024097222224,48.088317,-117.177232,593.88,4489.0,0.04851
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,43.0,42223.02410879629,48.086859,-117.177297,593.88,4489.0,0.06009
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,44.0,42223.02412037037,48.085402,-117.177361,593.88,4489.0,0.05834
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,45.0,42223.02413194445,48.083945,-117.177424,593.86,4489.0,0.07021
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,46.0,42223.02414351852,48.082488,-117.177487,593.88,4489.0,0.0686
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,47.0,42223.02415509259,48.081032,-117.17755,593.9,4489.0,0.0326
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,48.0,42223.02416666667,48.079575,-117.177614,593.9,4489.0,0.04893
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,49.0,42223.02417824074,48.07812,-117.177679,593.88,4490.0,0.01593
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,50.0,42223.024189814816,48.07665,-117.177746,593.88,4490.0,0.09675
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,51.0,42223.024201388886,48.075195,-117.177813,593.86,4491.0,0.04762
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,52.0,42223.02421296296,48.07374,-117.177879,593.86,4491.0,0.1045
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,53.0,42223.02422453704,48.072285,-117.177946,593.83,4491.0,0.07688
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,54.0,42223.02423611111,48.070831,-117.178013,593.81,4491.0,0.06208
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,55.0,42223.02424768519,48.069376,-117.178079,593.79,4491.0,0.08242
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,56.0,42223.02425925926,48.067922,-117.178145,593.81,4491.0,0.05751
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,57.0,42223.02427083333,48.066468,-117.178208,593.83,4490.0,0.06372
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,58.0,42223.02428240741,48.065014,-117.178268,593.83,4490.0,0.12207
20190808,2019-08-07,2019.0,8.0,8.0,0.0,34.0,59.0,42223.02429398148,48.063559,-117.178326,593.88,4489.0,0.14052
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,0.0,42223.02430555556,48.062105,-117.178384,593.95,4488.0,0.21272
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,1.0,42223.02431712963,48.060651,-117.17844,594.0,4487.0,0.24864
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,2.0,42223.0243287037,48.059197,-117.178496,594.07,4487.0,0.21902
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,3.0,42223.02434027778,48.057743,-117.178551,594.14,4486.0,0.24128
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,4.0,42223.024351851855,48.05629,-117.178607,594.19,4486.0,0.31504
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,5.0,42223.02436342592,48.054838,-117.178663,594.19,4486.0,0.35728
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,6.0,42223.024375,48.053386,-117.178719,594.19,4486.0,0.28709
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,7.0,42223.02438657408,48.051935,-117.178776,594.14,4487.0,0.33631
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,8.0,42223.02439814815,48.050486,-117.178833,594.12,4487.0,0.4423
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,9.0,42223.024409722224,48.049037,-117.17889,594.07,4488.0,0.49162
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,10.0,42223.02442129629,48.047589,-117.178947,594.0,4489.0,0.74746
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,11.0,42223.02443287037,48.046142,-117.179004,593.93,4490.0,0.7147
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,12.0,42223.02444444445,48.044696,-117.179061,593.88,4491.0,0.68088
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,13.0,42223.02445601852,48.04325,-117.179117,593.83,4491.0,0.87197
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,14.0,42223.02446759259,48.041805,-117.17917,593.83,4491.0,1.1045
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,15.0,42223.02447916667,48.040359,-117.179221,593.83,4491.0,1.06398
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,16.0,42223.02449074074,48.038914,-117.17927,593.86,4491.0,1.09361
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,17.0,42223.024502314816,48.037469,-117.179317,593.88,4490.0,1.09753
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,18.0,42223.024513888886,48.036023,-117.179362,593.9,4489.0,1.23521
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,19.0,42223.02452546296,48.034578,-117.179407,593.98,4489.0,1.34446
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,20.0,42223.02453703704,48.033133,-117.179451,594.05,4488.0,1.63071
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,21.0,42223.02454861111,48.031688,-117.179496,594.05,4488.0,1.68555
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,22.0,42223.02456018519,48.030245,-117.179542,594.07,4487.0,1.71014
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,23.0,42223.02457175926,48.028801,-117.17959,594.07,4487.0,1.51083
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,24.0,42223.02458333333,48.027359,-117.179637,594.05,4488.0,1.59327
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,25.0,42223.02459490741,48.025917,-117.179683,594.05,4488.0,1.2049
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,26.0,42223.02460648148,48.024476,-117.179728,594.02,4488.0,0.90901
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,27.0,42223.02461805556,48.023049,-117.179772,594.0,4489.0,0.84248
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,28.0,42223.02462962963,48.021609,-117.179814,593.98,4489.0,0.83234
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,29.0,42223.0246412037,48.02017,-117.179853,593.93,4489.0,0.89438
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,30.0,42223.02465277778,48.018731,-117.17989,593.93,4489.0,1.12758
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,31.0,42223.024664351855,48.017292,-117.179925,593.93,4489.0,1.13623
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,32.0,42223.02467592592,48.015853,-117.179957,593.93,4489.0,0.89283
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,33.0,42223.0246875,48.014415,-117.179988,593.93,4489.0,0.60012
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,34.0,42223.02469907407,48.012977,-117.180017,593.95,4489.0,0.50748
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,35.0,42223.02471064815,48.01154,-117.180045,593.98,4489.0,0.4856
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,36.0,42223.024722222224,48.010103,-117.180073,594.02,4489.0,0.63501
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,37.0,42223.02473379629,48.008667,-117.1801,594.02,4489.0,0.72117
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,38.0,42223.02474537037,48.007231,-117.180129,594.0,4489.0,0.74694
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,39.0,42223.02475694445,48.005796,-117.180159,594.0,4489.0,0.74466
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,40.0,42223.02476851852,48.004362,-117.180189,593.98,4489.0,0.58026
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,41.0,42223.02478009259,48.002929,-117.180218,593.95,4490.0,0.6779
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,42.0,42223.02479166666,48.001496,-117.180246,593.95,4490.0,0.66265
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,43.0,42223.02480324074,48.000064,-117.180274,593.95,4490.0,0.62407
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,44.0,42223.02481481482,47.998633,-117.180302,593.93,4490.0,0.64008
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,45.0,42223.024826388886,47.997202,-117.180329,593.93,4490.0,0.76839
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,46.0,42223.02483796296,47.995772,-117.180354,593.93,4490.0,0.79166
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,47.0,42223.02484953704,47.994342,-117.180376,593.95,4490.0,0.98681
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,48.0,42223.02486111111,47.992913,-117.180396,593.98,4489.0,1.05446
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,49.0,42223.02487268519,47.991484,-117.180414,593.95,4489.0,0.90752
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,50.0,42223.02488425926,47.990056,-117.18043,594.0,4489.0,0.45748
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,51.0,42223.02489583333,47.988628,-117.180442,594.0,4489.0,0.29439
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,52.0,42223.02490740741,47.9872,-117.180452,594.02,4489.0,0.53659
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,53.0,42223.02491898148,47.985773,-117.180462,594.05,4488.0,0.55829
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,54.0,42223.02493055556,47.984347,-117.180471,594.05,4488.0,0.77424
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,55.0,42223.02494212963,47.982921,-117.180479,594.07,4489.0,0.88156
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,56.0,42223.0249537037,47.981496,-117.180487,594.07,4489.0,1.01474
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,57.0,42223.02496527778,47.980071,-117.180496,594.02,4489.0,1.35064
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,58.0,42223.024976851855,47.978647,-117.180505,594.0,4490.0,1.41487
20190808,2019-08-07,2019.0,8.0,8.0,0.0,35.0,59.0,42223.024988425925,47.977224,-117.180514,593.93,4490.0,1.35077
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,0.0,42223.025,47.9758,-117.180523,593.93,4491.0,1.70696
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,1.0,42223.02501157407,47.974378,-117.180532,593.88,4491.0,1.66087
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,2.0,42223.02502314815,47.972956,-117.18054,593.86,4491.0,1.83494
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,3.0,42223.02503472223,47.971533,-117.180549,593.83,4491.0,1.97619
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,4.0,42223.02504629629,47.970111,-117.180557,593.79,4492.0,1.54612
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,5.0,42223.02505787037,47.968689,-117.180564,593.76,4492.0,1.38154
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,6.0,42223.02506944445,47.967266,-117.180567,593.76,4492.0,0.91682
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,7.0,42223.02508101852,47.965843,-117.180569,593.79,4492.0,1.00756
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,8.0,42223.025092592594,47.96442,-117.18057,593.83,4491.0,1.40854
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,9.0,42223.02510416666,47.962997,-117.180573,593.86,4491.0,1.59266
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,10.0,42223.02511574074,47.961573,-117.180577,593.88,4490.0,1.57806
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,11.0,42223.02512731482,47.960149,-117.18058,593.9,4490.0,2.60244
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,12.0,42223.02513888889,47.958726,-117.180584,593.93,4490.0,3.05193
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,13.0,42223.02515046296,47.957302,-117.180586,593.9,4489.0,2.79383
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,14.0,42223.02516203704,47.955878,-117.180586,593.93,4489.0,2.80734
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,15.0,42223.02517361111,47.954454,-117.180585,593.93,4489.0,3.22493
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,16.0,42223.02518518519,47.95303,-117.180583,593.98,4489.0,4.21462
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,17.0,42223.025196759256,47.951607,-117.180581,593.98,4489.0,4.08321
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,18.0,42223.02520833333,47.950183,-117.180578,594.0,4488.0,4.48697
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,19.0,42223.02521990741,47.948759,-117.180575,594.0,4489.0,4.45441
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,20.0,42223.02523148148,47.947336,-117.180572,594.0,4489.0,3.31175
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,21.0,42223.02524305556,47.945912,-117.180568,594.02,4489.0,2.83567
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,22.0,42223.02525462963,47.94449,-117.180566,594.02,4490.0,2.57468
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,23.0,42223.0252662037,47.943067,-117.180566,594.0,4490.0,2.89302
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,24.0,42223.02527777778,47.941646,-117.180569,593.98,4490.0,2.3781
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,25.0,42223.025289351855,47.940224,-117.180573,593.95,4490.0,1.54377
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,26.0,42223.025300925925,47.938804,-117.180577,593.9,4490.0,0.89691
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,27.0,42223.0253125,47.937383,-117.18058,593.9,4491.0,1.22759
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,28.0,42223.02532407407,47.935963,-117.180583,593.9,4490.0,3.13784
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,29.0,42223.02533564815,47.934543,-117.180586,593.93,4490.0,5.29284
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,30.0,42223.02534722223,47.933124,-117.180589,593.98,4489.0,4.90051
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,31.0,42223.02535879629,47.931704,-117.180594,594.07,4488.0,4.65641
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,32.0,42223.02537037037,47.930285,-117.180601,594.09,4487.0,2.83781
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,33.0,42223.02538194445,47.928866,-117.18061,594.14,4487.0,1.70548
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,34.0,42223.02539351852,47.927447,-117.180621,594.14,4487.0,1.04972
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,35.0,42223.025405092594,47.92603,-117.180633,594.12,4487.0,1.19696
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,36.0,42223.02541666666,47.924613,-117.180645,594.09,4488.0,1.27336
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,37.0,42223.02542824074,47.923196,-117.180656,594.05,4489.0,1.25819
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,38.0,42223.02543981482,47.92178,-117.180666,594.0,4490.0,1.22593
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,39.0,42223.02545138889,47.920364,-117.180675,593.93,4490.0,1.18152
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,40.0,42223.02546296296,47.918949,-117.180683,593.88,4491.0,1.18722
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,41.0,42223.02547453704,47.917534,-117.180688,593.83,4491.0,1.12256
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,42.0,42223.02548611111,47.91612,-117.18069,593.83,4491.0,1.18132
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,43.0,42223.02549768519,47.914705,-117.180692,593.86,4491.0,1.13691
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,44.0,42223.025509259256,47.91329,-117.180693,593.86,4490.0,1.17206
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,45.0,42223.02552083333,47.911874,-117.180693,593.88,4490.0,1.22873
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,46.0,42223.02553240741,47.910459,-117.180692,593.93,4490.0,1.33557
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,47.0,42223.02554398148,47.909044,-117.180691,593.95,4490.0,1.28464
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,48.0,42223.02555555556,47.907628,-117.180692,593.95,4489.0,1.16951
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,49.0,42223.02556712963,47.906213,-117.180694,593.98,4489.0,0.96611
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,50.0,42223.0255787037,47.904797,-117.180697,593.98,4489.0,0.96357
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,51.0,42223.02559027778,47.903382,-117.180699,594.0,4489.0,1.09655
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,52.0,42223.02560185185,47.901967,-117.180703,594.0,4489.0,1.15689
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,53.0,42223.025613425925,47.900553,-117.180708,594.0,4489.0,1.09091
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,54.0,42223.025625,47.899138,-117.180714,594.0,4489.0,1.12901
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,55.0,42223.02563657407,47.897724,-117.18072,593.98,4490.0,1.23093
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,56.0,42223.02564814815,47.89631,-117.180723,593.95,4490.0,1.27849
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,57.0,42223.02565972223,47.894897,-117.180725,593.93,4490.0,1.35925
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,58.0,42223.025671296295,47.893483,-117.180724,593.93,4490.0,1.53846
20190808,2019-08-07,2019.0,8.0,8.0,0.0,36.0,59.0,42223.02568287037,47.89207,-117.180722,593.93,4490.0,1.79526
